ID Number,Year,House,Gender,Interested,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2106,Senior,Pforzheimer,Female,Both,B,B,B,A,B,A,E,B,A,D,C,D,C,D,E,D,C,B,E,A,D,A,B,B,D,B,E,E,B,A,B,A
2107,Junior,Dunster,Female,Men,B,E,A,A,D,C,E,A,C,D,C,B,E,D,C,C,E,D,E,B,D,E,E,A,C,B,A,D,B,C,C,E
2108,Sophomore,Leverett,Male,Women,D,D,D,A,C,C,A,D,E,C,B,B,E,B,C,B,B,A,E,B,C,D,A,B,D,D,E,A,B,D,A,A
2109,Junior,Pforzheimer,Female,Men,C,A,C,D,B,B,D,D,A,D,D,B,B,A,E,A,E,D,B,A,D,A,E,B,D,B,A,A,D,E,A,A
2110,Freshman,Wigglesworth,Male,Women,D,A,C,E,C,C,A,B,A,C,D,C,D,C,D,A,C,C,B,E,A,D,D,C,B,C,E,E,B,D,B,B
2111,Sophomore,Lowell,Female,Men,E,A,B,A,A,A,A,D,A,E,D,E,A,E,E,A,B,C,A,E,D,A,B,D,E,B,B,D,A,B,A,A
2112,Sophomore,Eliot,Female,Men,C,A,E,A,B,C,A,E,A,D,D,C,E,C,D,C,C,A,E,B,E,E,B,E,B,B,C,A,D,C,A,E
2113,Freshman,Stoughton,Female,Men,A,A,B,C,C,A,A,A,D,D,A,D,C,E,D,E,A,E,A,D,D,D,C,C,B,E,A,D,D,A,A,A
2115,Junior,Currier,Female,Men,D,C,A,C,C,B,A,D,E,D,B,D,E,B,A,E,E,A,B,C,D,B,E,B,D,B,B,E,D,D,A,B
2116,Freshman,Wigglesworth,Male,Women,A,E,E,D,B,C,A,D,A,B,A,E,E,B,D,A,D,D,E,C,E,D,D,D,B,E,C,C,B,D,A,E
2117,Sophomore,Eliot,Male,Women,C,A,C,C,C,D,E,C,A,D,B,C,C,C,B,D,D,E,E,A,D,B,D,B,D,B,A,B,C,C,A,E
2119,Senior,Lowell,Male,Women,C,A,E,A,E,B,E,A,A,C,D,C,D,B,B,B,E,A,E,B,C,A,E,A,D,C,A,E,C,D,B,D
2120,Freshman,Thayer,Male,Both,C,A,C,E,C,C,A,D,E,E,C,E,B,D,E,D,E,B,E,E,D,D,E,C,A,C,E,D,D,A,D,C
2121,Senior,Winthrop,Male,Women,C,C,D,B,E,D,C,C,E,B,C,A,D,A,D,C,E,D,E,A,A,B,E,A,B,B,E,D,A,A,E,D
2122,Senior,None,Male,Women,A,C,A,C,D,C,D,E,C,D,C,C,A,C,D,C,E,C,E,A,D,B,D,A,B,B,C,E,E,B,C,D
2123,Junior,Dunster,Male,Women,C,B,D,E,B,C,C,C,C,C,C,A,B,A,B,D,B,A,E,C,D,C,D,A,D,B,E,B,B,A,B,D
2124,Sophomore,Currier,Male,Women,D,A,D,C,C,E,D,A,C,B,D,A,D,C,B,C,C,D,B,B,E,E,B,C,D,A,E,A,B,D,B,D
2125,Senior,Mather,Male,Women,B,C,C,E,B,E,A,C,E,A,D,C,C,C,B,A,E,B,E,A,B,C,E,A,D,B,B,E,D,D,B,E
2126,Freshman,Weld,Female,Both,E,C,A,A,E,A,A,E,A,D,B,C,C,D,D,C,B,D,E,A,D,A,D,D,B,E,E,A,A,B,A,B
2127,Freshman,Wigglesworth,Female,Both,A,A,E,C,B,C,A,E,A,D,C,D,C,D,C,A,B,A,E,B,D,D,D,A,B,B,B,C,D,A,B,C
2128,Junior,Eliot,Female,Men,C,E,C,A,A,D,A,E,D,C,C,B,B,B,D,D,E,E,B,E,D,B,B,B,D,E,D,B,D,B,B,D
2129,Senior,Cabot,Female,Men,B,C,C,D,B,A,B,C,D,A,C,C,E,D,B,D,E,B,B,D,A,B,C,A,B,E,D,E,A,B,D,D
2130,Junior,Adams,Male,Men,C,D,C,A,C,D,A,A,C,A,E,A,E,A,B,C,D,A,E,B,D,C,B,B,A,D,E,B,D,A,A,E
2131,Senior,Adams,Female,Men,C,E,B,A,C,B,B,D,C,A,B,A,A,D,B,C,C,A,A,A,D,A,B,B,A,C,A,D,B,A,B,E
2132,Sophomore,Currier,Male,Both,A,A,C,C,E,D,A,A,A,D,D,D,B,B,B,E,E,A,E,B,D,C,B,C,D,D,C,C,D,A,A,A
2133,Sophomore,Eliot,Female,Both,A,C,E,B,C,A,A,E,D,B,E,E,C,E,A,D,D,E,A,E,E,E,D,B,C,B,B,B,C,A,A,E
2134,Sophomore,Kirkland,Female,Men,C,E,A,C,C,B,D,A,C,D,C,B,D,D,C,A,C,B,A,D,B,D,D,D,C,B,C,A,A,A,A,C
2136,Sophomore,Quincy,Female,Men,E,D,A,C,C,A,A,A,C,E,C,E,A,D,E,B,B,D,E,B,D,B,B,D,B,B,E,A,D,E,A,A
2137,Freshman,Hurlbut,Male,Women,A,E,D,C,E,E,A,C,D,B,E,E,E,B,C,E,D,C,E,B,D,E,D,A,E,D,E,A,B,A,A,C
2138,Freshman,Straus,Male,Women,A,E,C,A,B,D,A,A,A,E,D,A,B,B,B,E,B,D,A,B,D,A,E,D,B,B,B,A,B,D,A,E
2139,Freshman,Weld,Female,Men,C,C,D,C,A,C,C,A,E,E,E,D,B,B,A,E,E,E,C,C,B,E,D,D,E,E,A,B,C,A,D,A
2140,Senior,Eliot,Male,Women,C,D,C,C,C,C,D,C,C,B,D,B,D,D,E,B,A,C,D,E,C,A,B,B,E,B,E,B,E,E,E,E
2141,Junior,Currier,Female,Men,A,D,A,C,E,A,A,A,A,D,D,B,C,E,B,B,C,A,B,B,D,B,D,A,B,C,B,E,D,C,D,E
2142,Junior,Adams,Male,Women,C,E,B,E,C,C,A,E,D,E,C,B,B,E,E,E,C,A,E,D,E,C,D,A,C,C,E,E,E,B,B,C
2143,Sophomore,Currier,Male,Women,A,A,D,C,B,C,C,D,A,A,C,B,D,C,B,E,E,C,E,B,D,E,D,A,D,B,C,D,B,B,B,C
2144,Sophomore,Mather,Female,Men,B,A,E,C,B,B,E,D,E,D,D,E,B,C,B,B,C,A,E,A,E,A,C,B,B,B,D,E,D,B,A,E
2146,Junior,Mather,Female,Men,B,A,B,D,C,B,A,D,D,D,B,B,E,B,E,E,B,B,E,E,D,C,A,D,E,D,B,A,D,D,A,E
2147,Sophomore,Mather,Female,Men,D,D,B,B,E,B,A,A,E,D,E,B,C,A,E,B,B,A,B,A,C,C,C,A,A,B,E,C,A,D,B,D
2148,Freshman,Stoughton,Male,Women,A,D,C,B,C,E,A,B,C,D,A,A,E,C,D,C,E,C,E,A,C,D,B,E,B,A,B,E,B,C,A,B
2149,Senior,Lowell,Male,Women,C,A,C,D,E,D,E,A,A,A,D,B,B,C,C,B,B,A,E,C,C,B,E,B,B,B,A,A,D,D,A,E
2151,Junior,Currier,Male,Both,C,A,A,E,C,C,E,D,A,E,C,B,C,B,A,A,B,B,E,B,C,C,B,B,D,B,A,B,A,D,A,A
2152,Junior,Cabot,Female,Men,E,A,B,C,C,B,A,D,C,E,A,E,B,C,B,D,E,B,D,E,D,D,E,D,C,B,E,A,D,D,B,E
2153,Senior,Quincy,Female,Men,C,A,D,A,C,C,A,A,E,E,B,D,B,B,A,D,D,B,A,D,A,E,D,E,D,B,B,D,E,A,E,A
2154,Junior,Quincy,Male,Women,E,B,E,C,B,D,A,A,A,E,B,A,E,B,E,A,B,B,A,B,D,C,B,C,D,B,B,C,D,B,B,C
2155,Freshman,Mower,Male,Men,E,A,C,C,B,B,A,D,E,B,D,B,C,B,A,B,C,D,B,C,E,D,C,E,C,B,B,B,C,E,A,C
2156,Junior,Mather,Female,Men,A,C,E,B,D,B,C,A,C,D,E,C,D,D,B,C,E,E,B,A,E,D,E,A,B,A,E,B,B,D,B,E
2157,Senior,Cabot,Female,Men,B,C,C,A,C,B,C,A,A,B,D,D,D,A,B,C,D,B,B,C,C,B,E,B,B,B,B,A,D,C,A,B
2158,Junior,Mather,Male,Women,C,D,B,E,B,C,D,D,E,A,B,E,E,C,C,D,B,C,E,A,D,A,D,E,B,B,E,D,B,A,B,E
2160,Senior,Kirkland,Female,Men,C,D,A,A,B,E,A,A,D,D,E,D,A,B,A,C,A,B,C,C,A,D,D,B,D,C,E,D,A,C,C,C
2161,Senior,Currier,Female,Men,C,A,D,A,C,C,A,A,A,C,C,E,D,D,B,C,D,A,D,C,C,B,A,B,B,B,B,B,B,D,A,B
2162,Sophomore,Eliot,Male,Women,A,B,C,A,C,A,B,B,D,D,C,B,B,D,A,E,B,A,C,A,A,D,C,B,E,B,A,E,A,A,E,C
2163,Senior,Pforzheimer,Male,Women,D,A,D,E,C,A,D,C,E,E,E,B,A,E,C,D,B,E,C,C,D,C,A,E,B,E,B,A,C,B,C,C
2164,Junior,Dunster,Male,Women,D,E,D,A,E,E,A,D,A,D,D,E,A,C,C,D,C,D,E,A,D,B,B,B,D,A,E,B,B,D,C,E
2165,Senior,Currier,Female,Men,D,A,C,E,C,D,B,C,D,B,D,A,E,C,E,C,E,D,C,C,D,E,D,B,B,E,A,B,D,A,A,E
2166,Senior,Mather,Female,Men,C,E,E,D,D,B,B,D,A,D,C,C,E,A,B,E,B,D,E,A,B,A,D,D,D,B,B,D,B,B,B,C
2167,Sophomore,Kirkland,Male,Women,C,A,D,B,C,C,A,D,E,D,D,E,B,D,E,E,B,A,E,C,D,C,B,A,B,B,A,E,B,A,A,C
2168,Sophomore,Adams,Female,Men,D,A,E,A,D,B,B,E,A,E,C,E,C,D,E,D,C,D,D,B,D,A,A,A,B,B,C,B,B,D,C,E
2169,Freshman,Thayer,Female,Men,C,E,C,B,B,C,C,A,A,D,D,B,D,A,B,A,B,B,C,B,D,D,B,B,D,E,A,C,D,C,B,C
2171,Junior,Leverett,Female,Men,D,C,B,D,C,B,C,C,B,A,C,B,B,D,C,B,A,B,B,E,A,E,B,B,B,E,D,D,A,A,C,C
2172,Freshman,Hollis,Female,Men,A,B,C,E,C,D,B,A,A,D,A,D,D,B,B,E,D,C,C,B,C,B,E,D,C,B,E,A,B,E,A,A
2174,Junior,Adams,Female,Both,C,D,E,C,D,A,B,E,E,D,A,B,A,C,A,A,B,D,E,A,D,A,B,D,D,A,E,A,B,B,A,E
2175,Senior,Kirkland,Female,Men,B,A,A,C,C,B,A,C,A,D,C,B,D,E,E,C,D,D,D,E,D,B,E,D,E,A,B,C,D,A,A,A
2176,Senior,Adams,Male,Women,C,D,A,C,E,B,B,C,D,E,D,E,C,C,E,A,B,D,E,B,D,C,B,A,D,C,C,E,A,A,B,C
2177,Sophomore,Pforzheimer,Female,Both,A,A,C,A,B,B,A,E,A,A,D,E,A,B,E,B,E,D,E,A,D,C,E,D,E,D,E,E,B,D,A,A
2179,Freshman,Thayer,Female,Men,C,A,C,C,E,B,A,D,E,E,C,C,E,D,E,A,B,B,E,B,D,A,B,B,B,A,E,E,D,A,B,E
2180,Freshman,Hollis,Female,Men,D,A,D,C,C,B,A,A,A,D,D,C,D,A,B,C,C,D,D,C,D,E,D,A,C,B,D,C,A,A,A,E
2181,Senior,Quincy,Female,Men,C,A,C,E,E,B,A,D,D,C,C,B,E,C,B,A,A,A,D,B,D,C,B,B,D,D,B,E,B,A,A,A
2182,Sophomore,Lowell,Female,Men,C,A,C,C,B,A,E,A,A,D,E,A,C,B,A,E,D,E,B,D,A,D,E,B,B,A,B,B,A,A,B,B
2183,Sophomore,Adams,Female,Men,B,A,A,C,C,B,A,A,A,A,D,E,A,C,A,E,B,D,E,A,D,B,C,D,E,D,A,D,D,D,A,C
2184,Sophomore,Eliot,Female,Men,A,D,A,C,B,C,A,A,C,B,E,C,D,E,B,C,E,B,E,B,D,D,D,E,B,C,A,E,C,A,C,E
2185,Junior,Mather,Male,Women,C,A,D,C,E,C,A,D,A,D,D,B,C,C,A,E,B,E,B,D,A,E,D,D,B,A,A,A,D,A,B,B
2186,Freshman,Canaday,Male,Women,B,E,A,C,E,C,A,A,E,C,D,A,B,A,E,A,B,E,B,B,D,E,E,A,C,B,A,A,B,C,A,E
2187,Freshman,Hurlbut,Male,Both,E,C,C,D,C,B,B,B,A,D,C,B,E,B,B,B,D,D,A,A,D,B,B,A,C,C,D,D,B,A,E,C
2188,Sophomore,Lowell,Male,Women,B,C,A,A,C,B,D,E,E,A,B,D,B,D,D,D,C,C,A,B,D,E,D,A,D,E,D,B,A,B,A,C
2189,Senior,Quincy,Female,Men,D,D,E,C,B,C,A,A,C,B,D,B,E,E,A,C,B,A,B,C,B,D,C,D,E,C,A,E,A,D,C,A
2190,Junior,Winthrop,Male,Women,C,A,D,C,B,D,A,D,C,D,D,A,B,A,B,B,E,E,E,D,D,A,B,C,A,B,D,E,B,C,A,E
2191,Freshman,Hollis,Male,Women,E,B,C,B,E,C,B,A,A,B,E,C,D,A,D,A,B,E,B,C,C,B,D,A,D,B,B,A,B,C,B,E
2192,Junior,Eliot,Female,Men,B,C,C,A,E,B,C,A,B,C,A,D,B,B,C,E,E,E,C,A,B,A,E,E,B,E,A,C,D,D,B,A
2194,Sophomore,Quincy,Male,Women,C,A,A,A,C,A,A,B,A,C,B,D,B,A,E,C,E,B,D,B,E,A,D,A,A,D,D,A,A,B,A,E
2195,Senior,Eliot,Male,Men,B,A,D,B,B,C,A,A,A,D,D,C,C,B,B,C,D,C,E,D,D,C,D,C,B,E,A,A,C,A,A,A
2196,Grad Student,None,Female,Men,E,A,B,A,E,B,B,D,E,B,D,B,E,A,B,D,B,B,E,A,B,A,A,B,B,B,E,B,D,D,B,C
2197,Junior,Eliot,Male,Women,C,B,C,C,C,C,D,C,A,B,B,B,B,C,E,E,B,A,C,B,D,A,D,C,D,D,E,C,A,D,A,C
2198,Junior,Eliot,Female,Men,C,B,C,C,C,C,D,C,A,B,B,B,C,E,E,B,A,C,B,D,A,D,C,D,D,E,C,A,D,A,C,B
2199,Sophomore,Currier,Female,Men,B,A,E,E,C,B,B,D,A,E,B,E,C,C,E,D,E,D,C,E,E,B,E,D,D,A,E,B,B,C,B,E
2200,Sophomore,Pforzheimer,Male,Women,C,D,E,D,C,C,A,C,C,D,B,A,B,C,B,A,E,A,E,D,D,E,D,D,C,B,E,D,E,A,A,C
2201,Sophomore,Pforzheimer,Male,Women,C,D,E,C,B,D,A,E,E,D,B,D,E,B,D,E,B,E,B,C,D,E,D,C,B,E,D,B,E,B,D,E
2202,Junior,Leverett,Male,Women,B,E,D,C,B,C,A,E,A,E,D,B,E,E,D,C,B,C,E,E,D,B,D,B,D,D,C,E,B,B,B,B
2203,Sophomore,Cabot,Male,Men,C,E,B,C,C,C,A,D,E,D,C,E,C,C,A,B,E,D,C,A,D,B,E,D,C,D,B,C,C,B,A,B
2204,Junior,Dunster,Female,Men,B,A,D,C,C,E,A,A,A,B,D,E,D,C,B,C,E,D,E,A,D,B,E,D,D,B,E,B,D,D,A,E
2205,Freshman,Weld,Male,Women,C,D,C,C,B,C,E,D,C,D,B,E,A,A,C,D,C,D,E,B,D,D,D,A,C,B,E,B,B,D,A,D
2206,Freshman,Holworthy,Female,Men,B,A,E,A,B,C,B,D,A,E,D,C,B,C,E,D,B,B,A,E,D,A,D,C,D,B,E,E,B,B,B,E
2207,Sophomore,Mather,Female,Men,C,E,C,A,C,D,A,C,E,D,C,E,E,D,B,B,D,D,E,B,D,C,B,D,C,D,C,C,B,C,B,D
2208,Junior,Currier,Male,Women,D,E,E,C,A,B,D,C,B,B,C,D,C,E,E,E,C,B,C,D,B,B,C,B,B,C,E,B,A,B,B,C
2210,Sophomore,Winthrop,Male,Women,B,A,D,C,B,C,B,C,C,A,A,C,B,C,B,C,D,C,E,A,A,B,D,C,B,C,A,E,B,C,C,E
2211,Freshman,Weld,Male,Women,C,A,B,E,C,C,E,D,E,A,D,B,C,C,E,B,D,D,C,E,A,C,B,B,E,C,E,B,B,D,B,B
2212,Sophomore,Leverett,Female,Men,E,C,D,A,C,D,B,A,C,B,D,D,D,A,B,C,B,D,E,B,D,D,A,B,B,A,A,B,B,B,C,E
2213,Senior,Quincy,Male,Women,B,D,C,D,B,D,A,C,A,B,C,E,B,C,B,B,B,D,E,B,D,C,B,D,C,B,C,A,D,B,A,A
2214,Senior,Adams,Male,Women,C,A,D,A,E,C,A,A,A,E,D,A,E,C,D,A,A,B,E,A,A,B,E,B,D,B,E,D,C,D,C,E
2215,Sophomore,Currier,Male,Women,D,A,E,A,C,D,C,D,C,C,A,A,E,B,B,C,E,B,E,E,D,E,E,E,D,C,B,D,B,D,A,B
2216,Senior,Currier,Male,Women,C,D,C,E,C,A,A,D,A,D,E,A,A,D,B,E,B,A,E,C,D,C,B,E,E,E,E,C,A,D,A,C
2217,Senior,Currier,Male,Women,C,C,A,A,A,B,A,D,E,D,C,B,E,E,B,C,B,D,B,B,B,B,E,B,B,D,B,B,A,C,C,D
2218,Sophomore,Eliot,Female,Both,C,A,B,A,C,D,A,C,A,D,B,B,B,C,E,D,B,C,E,B,C,A,E,B,B,B,B,C,B,C,A,B
2219,Senior,Dunster,Female,Men,C,A,B,A,C,A,E,A,E,D,A,D,E,B,B,B,C,B,E,B,E,B,E,B,C,B,B,A,A,D,A,C
2220,Sophomore,Quincy,Female,Men,C,A,C,A,C,B,C,E,A,A,B,A,E,D,D,A,B,C,E,A,B,E,E,D,D,B,C,C,D,B,B,E
2221,Sophomore,Lowell,Female,Both,E,D,A,A,B,A,A,E,E,D,D,E,A,D,A,E,C,C,D,A,D,A,E,D,E,B,E,D,C,B,A,B
2222,Sophomore,Leverett,Male,Women,E,D,C,C,A,C,E,C,C,B,A,B,E,C,E,C,B,A,E,B,E,E,D,A,B,B,B,B,B,C,A,C
2223,Junior,Pforzheimer,Female,Men,B,A,D,B,B,B,A,A,C,D,C,B,D,D,E,C,B,D,E,B,D,C,D,A,B,E,E,C,D,A,A,C
2224,Senior,Eliot,Male,Women,D,A,E,C,E,B,E,D,D,A,C,A,E,B,D,C,E,C,B,B,E,C,D,E,B,C,E,B,B,D,A,E
2225,Senior,Leverett,Male,Women,A,A,C,A,E,C,D,C,C,E,B,A,B,C,E,E,E,D,E,B,C,E,B,D,D,D,A,E,B,B,A,B
2226,Sophomore,Cabot,Male,Women,C,A,C,C,C,E,A,A,A,B,A,D,B,C,B,A,D,C,E,A,D,B,C,E,B,C,A,A,B,C,A,E
2227,Freshman,Weld,Male,Men,C,B,C,A,B,E,A,C,A,D,D,A,B,C,D,A,E,C,E,E,D,E,D,A,A,E,C,D,D,A,A,C
2228,Junior,Lowell,Male,Women,A,C,D,A,B,E,E,A,E,C,B,A,B,A,B,C,B,A,E,B,E,E,B,C,D,D,E,A,B,C,B,E
2229,Junior,Adams,Male,Women,A,C,B,E,C,C,B,D,A,A,D,A,B,A,B,D,B,B,E,E,E,B,C,E,D,B,D,B,D,C,B,B
2230,Senior,Eliot,Male,Women,B,E,D,C,C,C,A,C,A,A,C,A,A,E,E,B,B,D,E,A,D,C,A,C,B,B,A,E,D,A,A,E
2231,Sophomore,Winthrop,Male,Women,C,C,A,A,D,D,E,E,C,A,B,A,D,B,B,C,B,E,E,A,A,E,B,C,A,B,E,D,C,B,A,B
2232,Senior,Adams,Female,Men,B,A,B,C,E,B,A,C,A,E,D,C,B,D,E,A,B,B,E,B,C,D,B,B,E,D,A,A,B,D,A,B
2233,Senior,Dunster,Male,Women,C,C,D,A,D,C,A,D,D,A,D,A,E,D,E,E,B,C,E,E,D,A,E,D,B,B,B,C,D,A,A,B
2234,Junior,Dunster,Female,Men,C,A,A,C,C,C,A,A,E,A,C,B,E,C,B,A,E,A,E,B,D,D,B,A,B,B,A,A,A,E,A,A
2235,Senior,Cabot,Female,Men,C,D,C,A,C,D,B,E,A,D,B,D,E,D,E,C,B,C,E,B,D,E,B,A,B,B,E,E,C,B,A,D
2236,Freshman,Hollis,Female,Men,B,A,C,C,B,B,A,A,E,D,C,C,E,D,B,A,E,A,D,E,A,D,D,B,E,B,E,A,D,E,A,A
2237,Freshman,Lionel,Female,Men,B,A,C,A,B,B,A,A,A,D,C,C,E,D,B,A,C,D,E,B,A,C,D,C,D,B,A,C,B,D,B,E
2238,Senior,Lowell,Male,Women,D,A,D,A,E,C,A,E,C,B,C,A,D,B,B,D,B,C,E,A,D,D,B,A,B,B,A,E,B,D,B,C
2239,Sophomore,Adams,Female,Men,E,D,C,E,D,A,B,A,B,A,B,E,C,D,A,A,E,D,D,A,D,E,B,C,A,B,B,C,C,C,A,D
2240,Sophomore,Currier,Female,Both,A,A,B,C,C,B,A,A,A,B,A,A,C,E,B,C,D,E,B,D,C,B,A,A,B,A,C,D,B,A,E,D
2241,Freshman,Canaday,Male,Women,C,D,D,D,C,C,E,D,A,A,A,B,C,C,B,E,E,D,E,E,C,D,B,D,B,B,B,A,C,D,C,B
2242,Junior,Pforzheimer,Female,Both,C,D,B,E,E,C,A,C,E,D,A,C,A,E,C,B,B,A,E,A,D,C,B,D,B,E,C,A,B,B,A,C
2243,Senior,Cabot,Female,Men,B,A,A,A,C,B,A,E,A,D,C,E,C,E,A,D,A,E,C,D,A,A,A,B,A,E,D,B,A,A,D,A
2244,Freshman,Matthews,Male,Women,B,C,A,A,D,B,A,D,D,E,A,D,B,D,E,D,B,C,D,E,A,A,B,C,A,B,A,A,D,E,D,E
2245,Junior,Kirkland,Male,Women,C,D,C,B,E,B,D,B,C,D,E,A,D,A,B,B,B,D,E,A,C,B,E,E,B,B,E,D,A,A,A,A
2246,Senior,Quincy,Male,Women,C,A,E,C,B,C,D,B,A,B,E,A,D,B,B,E,D,D,B,C,B,A,A,C,A,A,A,B,A,A,D,B
2247,Junior,Currier,Female,Men,B,A,C,C,E,A,A,A,B,A,A,E,E,C,E,C,C,A,E,A,D,D,D,D,B,E,E,B,D,D,A,E
2248,Alum,None,Female,Men,C,C,C,C,B,C,E,B,E,C,C,E,B,C,E,A,B,B,E,D,A,A,E,E,E,E,A,D,B,D,C,A
2249,Sophomore,Eliot,Male,Men,C,A,B,E,B,C,A,B,A,A,D,E,E,C,A,D,E,D,A,E,D,A,B,D,E,C,C,D,E,A,E,A
2250,Senior,Adams,Male,Women,B,A,B,C,D,B,A,B,C,B,C,B,D,A,B,C,B,C,B,E,D,E,D,E,B,E,E,C,D,D,A,E
2251,Senior,Pforzheimer,Male,Both,B,D,B,C,B,A,C,D,A,E,B,A,B,A,E,E,B,D,E,B,D,D,C,B,B,D,D,A,D,D,B,E
2252,Sophomore,Mather,Male,Women,B,A,A,A,C,E,C,B,D,B,C,D,D,B,B,C,E,A,E,B,C,B,B,B,A,B,A,E,C,C,A,E
2253,Senior,Currier,Female,Men,B,C,E,C,C,C,C,D,A,D,A,C,B,B,B,A,B,E,E,E,C,D,B,B,D,C,A,E,B,D,B,D
2254,Senior,Leverett,Female,Men,C,A,B,E,A,E,D,C,D,D,E,A,D,A,E,D,B,B,C,C,B,B,B,E,B,B,B,A,E,C,E,A
2256,Sophomore,Currier,Male,Women,B,A,E,B,B,B,E,D,A,D,D,A,E,C,B,D,B,E,E,E,C,B,B,D,D,E,E,B,D,A,B,D
2257,Senior,Adams,Female,Both,D,C,C,C,A,C,B,A,A,A,D,E,C,C,E,D,E,B,E,B,D,B,E,D,D,B,A,A,B,B,C,A
2258,Sophomore,Leverett,Female,Men,C,A,B,C,E,C,C,B,C,B,D,A,C,B,B,C,A,E,E,A,D,D,C,E,E,C,E,B,A,C,B,B
2259,Junior,Quincy,Male,Women,A,A,D,A,C,B,A,D,B,B,C,B,A,C,E,C,C,D,E,E,D,A,C,D,B,A,E,C,C,C,C,D
2260,Senior,Kirkland,Female,Both,B,D,C,A,B,A,E,C,A,E,D,B,C,B,E,B,E,B,C,D,E,C,B,B,D,B,B,E,A,D,A,C
2261,Senior,Quincy,Female,Both,C,C,C,E,C,E,B,D,A,E,D,D,A,D,B,C,B,B,B,B,C,A,D,D,E,E,B,E,A,D,A,B
2263,Sophomore,Cabot,Male,Men,D,B,C,E,C,C,A,A,A,B,C,A,A,D,C,B,E,E,A,D,A,C,C,E,E,E,B,C,B,A,E,B
2264,Sophomore,Adams,Male,Women,C,C,B,C,C,E,E,D,A,E,C,B,E,C,D,D,B,B,E,D,E,C,E,D,E,D,C,B,A,B,C,A
2265,Freshman,Stoughton,Female,Men,C,A,B,E,C,B,E,E,E,A,A,E,E,E,B,D,D,B,E,A,C,D,E,D,D,D,E,A,B,C,B,B
2266,Senior,Leverett,Male,Men,D,E,C,C,D,C,D,E,C,D,E,E,A,D,A,D,D,D,E,B,D,A,E,D,A,E,C,C,D,D,E,E
2268,Freshman,Mower,Female,Men,C,B,C,C,B,B,C,A,C,B,D,D,E,E,B,C,B,A,B,D,C,A,D,C,E,C,E,B,B,C,B,C
2269,Junior,Mather,Male,Women,A,A,A,E,B,A,A,A,E,D,D,B,B,C,A,A,E,C,A,A,A,A,A,B,B,A,C,A,C,E,C,A
2270,Senior,Adams,Female,Men,B,A,E,E,D,E,A,C,D,D,A,C,E,D,E,D,B,C,B,A,C,D,B,E,E,D,D,A,A,B,A,C
2271,Sophomore,Kirkland,Female,Men,D,D,A,C,E,B,C,C,E,C,A,E,B,B,A,C,B,D,B,C,E,D,D,A,B,C,C,E,D,D,A,D
2272,Senior,Leverett,Female,Both,B,E,A,D,A,C,C,D,A,D,A,E,C,D,D,C,D,D,E,B,C,B,E,D,B,B,E,B,C,C,B,E
2273,Sophomore,Cabot,Male,Women,D,D,E,C,D,D,E,A,A,B,E,A,E,A,B,E,E,A,B,E,E,B,D,A,D,D,D,A,B,C,C,D
2274,Sophomore,Winthrop,Female,Men,A,A,A,E,E,B,C,C,B,D,E,E,B,E,C,B,D,E,D,D,D,D,D,B,B,C,A,B,C,C,E,A
2275,Freshman,Greenough,Male,Women,C,A,E,C,C,D,A,E,A,A,C,A,C,D,E,C,E,A,D,D,E,A,D,B,E,C,B,B,B,A,A,C
2276,Senior,Winthrop,Male,Both,D,D,E,A,C,C,A,C,D,C,E,C,A,C,C,A,A,D,E,E,A,E,D,D,A,B,C,A,B,A,A,C
2277,Senior,Currier,Male,Women,B,E,E,A,E,B,D,A,E,C,C,B,A,A,A,C,D,B,E,B,C,B,B,A,B,D,E,C,A,C,C,D
2278,Sophomore,Mather,Female,Men,E,C,E,C,E,A,D,C,C,D,C,E,C,C,B,B,B,C,E,D,D,D,E,E,B,C,B,B,A,B,A,C
2279,Senior,Quincy,Female,Both,C,C,D,A,C,B,A,D,A,A,D,A,B,D,B,C,C,C,E,B,D,D,B,B,C,B,E,D,D,B,B,B
2280,Junior,Kirkland,Male,Women,A,A,C,D,B,B,A,A,B,B,D,A,C,C,A,E,B,D,D,C,D,B,B,A,D,B,E,C,B,D,A,C
2281,Senior,Quincy,Male,Men,C,E,A,C,C,A,A,A,B,A,B,B,E,B,D,A,D,D,B,A,D,D,E,D,A,C,C,E,D,E,B,E
2282,Senior,Adams,Female,Men,A,A,A,E,C,C,B,E,D,E,C,B,E,E,E,B,D,D,B,E,C,C,D,E,C,D,A,D,B,D,C,B
2283,Junior,Eliot,Male,Women,E,D,E,E,B,C,D,B,E,C,A,B,E,E,C,D,E,C,D,A,C,D,B,A,B,C,E,D,A,D,A,A
2284,Freshman,Canaday,Female,Both,E,B,B,A,B,C,D,D,E,E,D,E,B,B,E,C,D,A,E,C,A,E,A,C,A,B,D,C,C,C,B,C
2285,Senior,Leverett,Female,Men,E,D,C,A,B,E,A,D,B,B,D,B,B,D,D,C,C,A,E,B,D,A,C,D,B,B,C,D,A,A,A,E
2286,Freshman,Canaday,Male,Women,C,D,E,C,B,A,B,A,B,D,A,C,E,D,A,E,A,E,E,E,D,B,A,B,E,C,B,B,D,A,A,E
2288,Senior,Lowell,Male,Women,E,E,C,C,E,C,A,C,B,B,E,A,B,C,B,B,D,A,E,A,C,E,D,A,B,B,A,A,D,B,A,E
